Local time,Open,High,Low,Close,Volume
15.11.2017 23:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
16.11.2017 00:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
16.11.2017 01:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
16.11.2017 02:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
16.11.2017 03:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
16.11.2017 04:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
16.11.2017 05:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
16.11.2017 06:00:00.000 GMT-0800,22.568,22.678,22.568,22.627,13.7822
16.11.2017 07:00:00.000 GMT-0800,22.628,22.688,22.567,22.618,24.753
16.11.2017 08:00:00.000 GMT-0800,22.618,22.658,22.567,22.618,20.974
16.11.2017 09:00:00.000 GMT-0800,22.617,22.618,22.567,22.597,13.9002
16.11.2017 10:00:00.000 GMT-0800,22.598,22.618,22.547,22.588,10.9328
16.11.2017 11:00:00.000 GMT-0800,22.597,22.608,22.557,22.597,13.4794
16.11.2017 12:00:00.000 GMT-0800,22.598,22.618,22.577,22.608,24.7583
16.11.2017 13:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
16.11.2017 14:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
16.11.2017 15:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
16.11.2017 16:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
16.11.2017 17:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
16.11.2017 18:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
16.11.2017 19:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
16.11.2017 20:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
16.11.2017 21:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
16.11.2017 22:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
16.11.2017 23:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
17.11.2017 00:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
17.11.2017 01:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
17.11.2017 02:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
17.11.2017 03:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
17.11.2017 04:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
17.11.2017 05:00:00.000 GMT-0800,22.608,22.608,22.608,22.608,0
17.11.2017 06:00:00.000 GMT-0800,22.737,22.737,22.587,22.598,11.9277
17.11.2017 07:00:00.000 GMT-0800,22.597,22.638,22.567,22.627,21.9619
17.11.2017 08:00:00.000 GMT-0800,22.628,22.728,22.627,22.717,29.3652
17.11.2017 09:00:00.000 GMT-0800,22.718,22.818,22.717,22.808,23.61
17.11.2017 10:00:00.000 GMT-0800,22.807,22.908,22.797,22.838,29.2086
17.11.2017 11:00:00.000 GMT-0800,22.837,22.858,22.797,22.838,16.6053
17.11.2017 12:00:00.000 GMT-0800,22.837,22.868,22.777,22.778,38.1107
17.11.2017 13:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
17.11.2017 14:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
17.11.2017 15:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
17.11.2017 16:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
17.11.2017 17:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
17.11.2017 18:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
17.11.2017 19:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
17.11.2017 20:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
17.11.2017 21:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
17.11.2017 22:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
17.11.2017 23:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 00:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 01:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 02:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 03:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 04:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 05:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 06:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 07:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 08:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 09:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 10:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 11:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 12:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 13:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 14:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 15:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 16:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 17:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 18:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 19:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 20:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 21:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 22:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
18.11.2017 23:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 00:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 01:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 02:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 03:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 04:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 05:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 06:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 07:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 08:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 09:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 10:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 11:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 12:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 13:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
19.11.2017 14:00:00.000 GMT-0800,22.778,22.778,22.778,22.778,0
